search query,urls,channel name,channel id,subscribers,response,email,status
time management,https://www.youtube.com/@InglesInformalraff,Inglês Informal,/@InglesInformalraff,3890.0,200.0,,
time management,https://www.youtube.com/@ITSingh-il5kv,IT Singh,/@ITSingh-il5kv,80.0,200.0,,
time management,https://www.youtube.com/@gate_academy,GATE ACADEMY by Unacademy,/@gate_academy,830000.0,200.0,,
time management,https://www.youtube.com/@mr_mukesh_das,facts by mukesh,/@mr_mukesh_das,123.0,200.0,,
time management,https://www.youtube.com/@777Selfstudy,777_SelfStudy,/@777Selfstudy,2770.0,200.0,,
time management,https://www.youtube.com/@motivationallines477,Motivational Lines,/@motivationallines477,123.0,200.0,,
time management,https://www.youtube.com/@Sociallyshubham,Shubham Pathak,/@Sociallyshubham,775000.0,200.0,,
time management,https://www.youtube.com/@wsanjar,WS Anjar,/@wsanjar,359.0,200.0,,
time management,https://www.youtube.com/@ITShivaMotivation,IT Shiva Motivation,/@ITShivaMotivation,757000.0,200.0,,
time management,https://www.youtube.com/@molwin,MOL-WIN,/@molwin,9140.0,200.0,,
time management,https://www.youtube.com/@esterpajadora,ester pajadora,/@esterpajadora,1910.0,200.0,,
time management,https://www.youtube.com/@gabordeber,Gábor Déber,/@gabordeber,1700.0,200.0,,
time management,https://www.youtube.com/@WINSHINEUPSCTamil,WIN & SHINE UPSC,/@WINSHINEUPSCTamil,51700.0,200.0,,
time management,https://www.youtube.com/@EbayLife,Ebay Life - The Daily Struggles of An Ebay Seller,/@EbayLife,428.0,200.0,,
time management,https://www.youtube.com/@Americandiplomaresolve,Mr.Mohamed Abdou-American Diploma Resolve,/@Americandiplomaresolve,46.0,200.0,,
time management,https://www.youtube.com/@PodcastsforGENERALENGLISH,Podcasts for GENERAL ENGLISH,/@PodcastsforGENERALENGLISH,17.0,200.0,,
time management,https://www.youtube.com/@long_gaming_video_and_short,gaming. guru,/@long_gaming_video_and_short,393.0,200.0,,
time management,https://www.youtube.com/@keyadey7222,Shampa Daily Vlogs,/@keyadey7222,116.0,200.0,,
time management,https://www.youtube.com/@yelebkalmedia,የልብ ቃል ሚዲያ - Yelebkal Media,/@yelebkalmedia,1220.0,200.0,,
time management,https://www.youtube.com/@vineetkumarsharma,Vineetkumar Sharma,/@vineetkumarsharma,2860.0,200.0,,
time management,https://www.youtube.com/@zaidibioclasses570,Zaidi Bio Classes,/@zaidibioclasses570,3620.0,200.0,,
time management,https://www.youtube.com/@thevirtualsavvy,The Virtual Savvy,/@thevirtualsavvy,60100.0,200.0,,
time management,https://www.youtube.com/@sarmisthapadhy-sb1dy,MOTIVATE YOUR LIFE,/@sarmisthapadhy-sb1dy,94.0,200.0,,
time management,https://www.youtube.com/@manolistheodorou,Manolis Theodorou,/@manolistheodorou,6260.0,200.0,,
time management,https://www.youtube.com/@easycommerceconceptsbyajiz4303,Easy Commerce Concepts by Ajiza Fibin Sha,/@easycommerceconceptsbyajiz4303,9770.0,200.0,,
time management,https://www.youtube.com/@AMalayaliMombyHelna,A Malayali Mom by Helna,/@AMalayaliMombyHelna,388000.0,200.0,,
time management,https://www.youtube.com/@-nb9kg,Niraj Blog,/@-nb9kg,1180.0,200.0,,
time management,https://www.youtube.com/@kothaissamayal6297,Kothai's Samayal,/@kothaissamayal6297,4630.0,200.0,,
time management,https://www.youtube.com/@ErRohitKumar8384,Target Aen Jen With Er Rohit,/@ErRohitKumar8384,94.0,200.0,,
time management,https://www.youtube.com/@JayashriDhadge,Jayashri Dhadge,/@JayashriDhadge,252.0,200.0,,
time management,https://www.youtube.com/@MissAshleysTimers,Miss. Ashley,/@MissAshleysTimers,40.0,200.0,,
time management,https://www.youtube.com/@Financialwisdom763,Financial Wisdom,/@Financialwisdom763,2210.0,200.0,,
time management,https://www.youtube.com/@gupshup7452,Cooking With Gup Shup,/@gupshup7452,612.0,200.0,,
time management,https://www.youtube.com/@aqsafatima-rr8ud,BetterYouology,/@aqsafatima-rr8ud,18.0,200.0,,
time management,https://www.youtube.com/@pradeepgiriacademy,Pradeep Giri Academy,/@pradeepgiriacademy,64900.00000000001,200.0,,
time management,https://www.youtube.com/@thrivewithaddadhd2363,Thrive with ADD / ADHD,/@thrivewithaddadhd2363,406.0,200.0,,
time management,https://www.youtube.com/@utilizeyourstrength,Utilize Your Strength,/@utilizeyourstrength,11900.0,200.0,,
time management,https://www.youtube.com/@elearnam,eLearnam-Let's Create It,/@elearnam,40800.0,200.0,,
time management,https://www.youtube.com/@victorialeetrading,Victoria Lee | Trading | Binary Options,/@victorialeetrading,528.0,200.0,,
time management,https://www.youtube.com/@shamsherali6306,Shamsher Ali,/@shamsherali6306,,200.0,,
time management,https://www.youtube.com/@SVERMA07,S VERMA,/@SVERMA07,,200.0,,
time management,https://www.youtube.com/@TheGoodLife-vs7wk,The Good Life,/@TheGoodLife-vs7wk,,200.0,,
time management,https://www.youtube.com/@lifetimebooks122,lifetime books,/@lifetimebooks122,,200.0,,
time management,https://www.youtube.com/@nanulalprajapati,Nanu Lal Prajapati,/@nanulalprajapati,3670.0,200.0,,
time management,https://www.youtube.com/@TalkingSuccess23,Talking Success,/@TalkingSuccess23,11.0,200.0,,
time management,https://www.youtube.com/@BrianRobinsonCoaching,Brian Robinson Coaching,/@BrianRobinsonCoaching,7270.0,200.0,,
time management,https://www.youtube.com/@sampurnaenglish,सम्पूर्ण English,/@sampurnaenglish,17200.0,200.0,,
time management,https://www.youtube.com/@drbkmoetinstitutes,DR BKM OET INSTITUTES,/@drbkmoetinstitutes,13000.0,200.0,,
time management,https://www.youtube.com/@AyushiMathur,Ayushi Mathur,/@AyushiMathur,8280.0,200.0,,
time management,https://www.youtube.com/@RohanRoy10g,Rohan Roy,/@RohanRoy10g,2.0,200.0,,
time management,https://www.youtube.com/@GrantingHope,GrantingHope,/@GrantingHope,4.0,200.0,,
time management,https://www.youtube.com/@CUPOFKNOWLEDGE-yu1nr,CUP OF KNOWLEDGE,/@CUPOFKNOWLEDGE-yu1nr,2.0,200.0,,
time management,https://www.youtube.com/@Cabinetmakerprofitsystemcom,Cabinetmakerprofitsystem.com,/@Cabinetmakerprofitsystemcom,271.0,200.0,,
time management,https://www.youtube.com/@PhilosophyLab-dz5ig,Philosophy Lab,/@PhilosophyLab-dz5ig,11.0,200.0,,
time management,https://www.youtube.com/@sumantvmotivationallife,Suman TV Motivation Life,/@sumantvmotivationallife,10900.0,200.0,,
time management,https://www.youtube.com/@AmarMetallic,Amar Singh,/@AmarMetallic,,200.0,,
time management,https://www.youtube.com/@ODLCFUTA,ODLC FUTA,/@ODLCFUTA,,200.0,,
time management,https://www.youtube.com/@JitendraRathi.,JRT Motivation,/@JitendraRathi.,,200.0,,
time management,https://www.youtube.com/@ScriptMafia-op2df,Script Mafia,/@ScriptMafia-op2df,,200.0,,
time management,https://www.youtube.com/@TaraDragon1,TaraDragon1,/@TaraDragon1,323.0,200.0,,
time management,https://www.youtube.com/@the--real--world,Copywriting Course,/@the--real--world,94.0,200.0,,
time management,https://www.youtube.com/@bemorebecomemore,Be More: Becoming The Best Version of Yourself,/@bemorebecomemore,,200.0,,
time management,https://www.youtube.com/@learn4lead,You Become A Leader,/@learn4lead,,,,
time management,https://www.youtube.com/@compu21institute96,Compu21 Institute,/@compu21institute96,6.0,200.0,,
time management,https://www.youtube.com/@maajidhassan,Average become topper,/@maajidhassan,,200.0,,
time management,https://www.youtube.com/@nirupamsarkar2023,Nirupam Sarkar,/@nirupamsarkar2023,,200.0,,
time management,https://www.youtube.com/@TracyHensel,Tracy Hensel,/@TracyHensel,220000.0,200.0,,
time management,https://www.youtube.com/@TikaGhafar,Tika Ghafar,/@TikaGhafar,19.0,200.0,,
time management,https://www.youtube.com/@pastorkevonrichards6328,Pastor Kevon Richards,/@pastorkevonrichards6328,371.0,200.0,,
time management,https://www.youtube.com/@NimaAttar,Nima Attar,/@NimaAttar,365.0,200.0,,
time management,https://www.youtube.com/@thenikhiltiwari76,The Nikhil Tiwari,/@thenikhiltiwari76,819.0,200.0,,
time management,https://www.youtube.com/@wisdom1888,wisdom insight,/@wisdom1888,43.0,200.0,,
time management,https://www.youtube.com/@CoachSandeepJaiswal,Coach Sandeep Jaiswal,/@CoachSandeepJaiswal,,200.0,,
time management,https://www.youtube.com/@Jk24study,Jk24 Study • 563k views • 2 days ago,/@Jk24study,1410.0,200.0,,
time management,https://www.youtube.com/@NQSJ2022,NQSJ2022,/@NQSJ2022,15.0,200.0,,
time management,https://www.youtube.com/@williamshoffman,Bill Hoffman,/@williamshoffman,15.0,200.0,,
time management,https://www.youtube.com/@Cricketforever49_79,Physics Wallah Inside,/@Cricketforever49_79,,200.0,,
time management,https://www.youtube.com/@Growtic,Growtic,/@Growtic,33.0,200.0,,
time management,https://www.youtube.com/@LimitlessAchievements,Limitless Achievements,/@LimitlessAchievements,1370.0,200.0,,
time management,https://www.youtube.com/@ThinkBigEnough,Think Big Enough,/@ThinkBigEnough,180.0,200.0,,
time management,https://www.youtube.com/@Rayyanknows,Rayyan Knows,/@Rayyanknows,29.0,200.0,,
time management,https://www.youtube.com/@linkUpEng,Link English,/@linkUpEng,12.0,200.0,,
time management,https://www.youtube.com/@thegoryzo,Goryzooh,/@thegoryzo,38.0,200.0,,
time management,https://www.youtube.com/@indianvloggershashisingh624,Indian Vlogger Shashi Singh,/@indianvloggershashisingh624,2440.0,200.0,,
time management,https://www.youtube.com/@RiseUpEverybody,Rise Up Everybody,/@RiseUpEverybody,87.0,200.0,,
time management,https://www.youtube.com/@anitbista,Anit Bista,/@anitbista,3170.0,200.0,,
time management,https://www.youtube.com/@Kay_BizzR,Kay_BizzR,/@Kay_BizzR,66.0,200.0,,
time management,https://www.youtube.com/@digitalvoice196,Digital Voice,/@digitalvoice196,8710.0,200.0,,
time management,https://www.youtube.com/@mahatogmain,Mahato G,/@mahatogmain,152.0,200.0,,
time management,https://www.youtube.com/@profittoolbelt4527,Profit Tool Belt,/@profittoolbelt4527,246.0,200.0,,
time management,https://www.youtube.com/@eWealthTips,E-Wealth Tips,/@eWealthTips,180.0,200.0,,
time management,https://www.youtube.com/@SkillKnowledge-jw2ls,Skill  and knowledge,/@SkillKnowledge-jw2ls,,200.0,,
time management,https://www.youtube.com/@sabrinaartlife3766,SabrinaArtLife,/@sabrinaartlife3766,7.0,200.0,,
time management,https://www.youtube.com/@MotivationMax100,MotivationMax100,/@MotivationMax100,84.0,200.0,,
time management,https://www.youtube.com/@IqraAsim44,Iqra Asim,/@IqraAsim44,8.0,200.0,,
time management,https://www.youtube.com/@enjoy.happiness,Enjoy Happiness,/@enjoy.happiness,3660.0,200.0,,
time management,https://www.youtube.com/@eqwitheric,Eric F,/@eqwitheric,24.0,200.0,,
time management,https://www.youtube.com/@newsforeverydaypeople23,News for Everyday People,/@newsforeverydaypeople23,5.0,200.0,,
time management,https://www.youtube.com/@MotivationalTales,Motivational Tales,/@MotivationalTales,7820.0,200.0,,
time management,https://www.youtube.com/@socialvideocreator13,~Social Video Creator~,/@socialvideocreator13,1210.0,200.0,,
time management,https://www.youtube.com/@defencegurug5171,Defence Guru G,/@defencegurug5171,172000.0,200.0,,
time management,https://www.youtube.com/@iamanjalivlogs5824,Iam Anjali vlogs,/@iamanjalivlogs5824,777.0,200.0,,
time management,https://www.youtube.com/@SchoolNewsththth,School News 10th 11th 12th,/@SchoolNewsththth,14500.0,200.0,,
time management,https://www.youtube.com/@bobbyborg,Bobby Borg,/@bobbyborg,5100.0,200.0,,
time management,https://www.youtube.com/@RichGanim,Life In Cleveland,/@RichGanim,225.0,200.0,,
time management,https://www.youtube.com/@xyzbooksreader,XYZ Books Readers,/@xyzbooksreader,36.0,200.0,,
time management,https://www.youtube.com/@ahnafkinggamer,Ahnafking,/@ahnafkinggamer,307.0,200.0,,
time management,https://www.youtube.com/@Quotesld,Quotes ld,/@Quotesld,2220.0,200.0,,
time management,https://www.youtube.com/@memestime9858,Memes Time,/@memestime9858,63900.0,200.0,,
time management,https://www.youtube.com/@Birsa_Vanshi,BIRSA VANSHI,/@Birsa_Vanshi,486.0,200.0,,
goal setting,https://www.youtube.com/@melrobbins,Mel Robbins,/@melrobbins,1970000.0,200.0,,
goal setting,https://www.youtube.com/@squairdplans,squaird plans,/@squairdplans,25900.0,200.0,,
goal setting,https://www.youtube.com/@IzzySealey,Dr Izzy Sealey,/@IzzySealey,415000.0,200.0,,
goal setting,https://www.youtube.com/@GrantCardone,Grant Cardone,/@GrantCardone,2430000.0,200.0,,
goal setting,https://www.youtube.com/@AmyCheah,Amy Cheah,/@AmyCheah,211000.0,200.0,,
goal setting,https://www.youtube.com/@mingostudio,mingo studio,/@mingostudio,8029.999999999999,200.0,,
goal setting,https://www.youtube.com/@MaxMaher,Max Maher,/@MaxMaher,968000.0,200.0,,
goal setting,https://www.youtube.com/@CareerTalk,Career Talk,/@CareerTalk,70400.0,200.0,,
goal setting,https://www.youtube.com/@ashleyhetherington_,Ashley Hetherington,/@ashleyhetherington_,222000.0,200.0,,
goal setting,https://www.youtube.com/@TeluguGeeks,Telugu Geeks,/@TeluguGeeks,1660000.0,200.0,,
goal setting,https://www.youtube.com/@msdrprofessor,Claire Hinrichs,/@msdrprofessor,39.0,200.0,,
goal setting,https://www.youtube.com/@HelpfulDreams,Helpful Dreams,/@HelpfulDreams,119000.0,200.0,,
goal setting,https://www.youtube.com/@melaninmoney,Melanin Money,/@melaninmoney,21800.0,200.0,,
goal setting,https://www.youtube.com/@takethetimetoexhale,Take Time To Exhale,/@takethetimetoexhale,1040.0,200.0,,
goal setting,https://www.youtube.com/@tattooedteacherplans,tattooed teacher plans,/@tattooedteacherplans,15000.0,200.0,,
goal setting,https://www.youtube.com/@HaileyinBookland,Hailey in Bookland,/@HaileyinBookland,309000.0,200.0,,
goal setting,https://www.youtube.com/@findingsuccess24,Finding Success,/@findingsuccess24,1100.0,200.0,,
goal setting,https://www.youtube.com/@akshidigvijaysingh,Akshi Digvijay Singh,/@akshidigvijaysingh,28500.0,200.0,,
goal setting,https://www.youtube.com/@SaraEmily,Sara Emily,/@SaraEmily,24000.0,200.0,,
goal setting,https://www.youtube.com/@4tkyt,4TK,/@4tkyt,676.0,200.0,,
goal setting,https://www.youtube.com/@CreativeMindsCoffeeGrinds,Creative Minds Coffee Grinds,/@CreativeMindsCoffeeGrinds,8350.0,200.0,,
goal setting,https://www.youtube.com/@ukspreadbetting,UKspreadbetting,/@ukspreadbetting,384000.0,200.0,,
goal setting,https://www.youtube.com/@Youbecomenew.official,You Become New,/@Youbecomenew.official,830.0,200.0,,
goal setting,https://www.youtube.com/@AlexBerman,Alex Berman,/@AlexBerman,107000.0,200.0,,
goal setting,https://www.youtube.com/@SachinAgrawalrcm,Sachin Agrawal,/@SachinAgrawalrcm,,404.0,,
goal setting,https://www.youtube.com/@PositivepathfindersbyJ,Positivepathfinders,/@PositivepathfindersbyJ,,200.0,,
goal setting,https://www.youtube.com/@the_vikram_,vikram,/@the_vikram_,,200.0,,
goal setting,https://www.youtube.com/@GraftersTales,Grafters Tales,/@GraftersTales,50.0,200.0,,
goal setting,https://www.youtube.com/@runelitecoach,Run Elite,/@runelitecoach,3460.0,200.0,,
goal setting,https://www.youtube.com/@PRODUCTIVITYPULSE-pb3rt,PRODUCTIVITY PULSE,/@PRODUCTIVITYPULSE-pb3rt,3.0,200.0,,
goal setting,https://www.youtube.com/@AliMarie,Ali Marie,/@AliMarie,3630.0,200.0,,
goal setting,https://www.youtube.com/@plumtreerealtyuniversity,Plum Tree Realty University,/@plumtreerealtyuniversity,181.0,200.0,,
goal setting,https://www.youtube.com/@Personalityhacker,Personality Hacker,/@Personalityhacker,47200.0,200.0,,
goal setting,https://www.youtube.com/@TaraONeill0,Tara O'Neill,/@TaraONeill0,204000.0,200.0,,
goal setting,https://www.youtube.com/@joyfullencounters,joy,/@joyfullencounters,560.0,200.0,,
goal setting,https://www.youtube.com/@phathuasante,Phathu Asante,/@phathuasante,72.0,200.0,,
goal setting,https://www.youtube.com/@TheModernDayMatriarch,TMac Inspired,/@TheModernDayMatriarch,1860.0,200.0,,
goal setting,https://www.youtube.com/@TheBlueRoomPodcast,The Blue Room,/@TheBlueRoomPodcast,3020.0,200.0,,
goal setting,https://www.youtube.com/@ThePursuitofExcellence209,The Pursuit of Excellence,/@ThePursuitofExcellence209,,200.0,,
goal setting,https://www.youtube.com/@everydaygrind7686,Everyday Grind,/@everydaygrind7686,979.0,200.0,,
goal setting,https://www.youtube.com/@samanthavilllegas,Samantha Villegas,/@samanthavilllegas,14800.0,200.0,,
goal setting,https://www.youtube.com/@motivationalaudiobooks2023,Motivational Audiobooks | Free,/@motivationalaudiobooks2023,725.0,200.0,,
goal setting,https://www.youtube.com/@WendyHarrington,Wendy Harrington,/@WendyHarrington,1530.0,200.0,,
goal setting,https://www.youtube.com/@charissah.yongphotographyl2045,"Charissa H. Yong Photography, LLC",/@charissah.yongphotographyl2045,15.0,200.0,,
goal setting,https://www.youtube.com/@masiconsult,masi consult,/@masiconsult,553.0,200.0,,
goal setting,https://www.youtube.com/@abnormal.,ABNORMAL.,/@abnormal.,20300.0,200.0,,
goal setting,https://www.youtube.com/@Amethystjuliet,Amethyst Juliet,/@Amethystjuliet,1690.0,200.0,,
goal setting,https://www.youtube.com/@englishconversationclub8492,English Conversation Club,/@englishconversationclub8492,2.0,200.0,,
goal setting,https://www.youtube.com/@LFsLanguageSchool,LF's Language School,/@LFsLanguageSchool,1730.0,200.0,,
goal setting,https://www.youtube.com/@thecastillos_,The Castillo's,/@thecastillos_,538.0,200.0,,
goal setting,https://www.youtube.com/@gulshannagpal20,Gulshan Nagpal,/@gulshannagpal20,1320.0,200.0,,
goal setting,https://www.youtube.com/@DepthSpeak,Depth Speak,/@DepthSpeak,3.0,200.0,,
goal setting,https://www.youtube.com/@SumanTVEmotionalNews,SumanTV Emotional News,/@SumanTVEmotionalNews,4130.0,200.0,,
goal setting,https://www.youtube.com/@itsniacalise,Nia Calise,/@itsniacalise,319.0,200.0,,
goal setting,https://www.youtube.com/@LeeCampbellcom,LeeCampbell.com,/@LeeCampbellcom,12.0,200.0,,
goal setting,https://www.youtube.com/@RoadmapMBA,Roadmap MBA,/@RoadmapMBA,2220.0,200.0,,
goal setting,https://www.youtube.com/@KartikDose,Kartik Dose,/@KartikDose,666.0,200.0,,
goal setting,https://www.youtube.com/@MilesMochizuki,Miles Mochizuki,/@MilesMochizuki,636.0,200.0,,
goal setting,https://www.youtube.com/@JDRodriguezInsurance,JD Rodriguez - Final Expense Agent,/@JDRodriguezInsurance,,200.0,,
goal setting,https://www.youtube.com/@magicalmomentswithem,Magical Moments with Em,/@magicalmomentswithem,482.0,200.0,,
goal setting,https://www.youtube.com/@globaldilipkurmi,Infinite Visions,/@globaldilipkurmi,,200.0,,
goal setting,https://www.youtube.com/@madhulikulkarnihindi,Madhuli Kulkarni: Hindi,/@madhulikulkarnihindi,5.0,200.0,,
goal setting,https://www.youtube.com/@RISINGSELF_PJ,RISING SELF,/@RISINGSELF_PJ,12.0,200.0,,
goal setting,https://www.youtube.com/@MehtabHameed,Mehtab Hameed - Trainer & Coach,/@MehtabHameed,1020.0,200.0,,
goal setting,https://www.youtube.com/@RoannCelis,Roann Celis,/@RoannCelis,94400.0,200.0,,
goal setting,https://www.youtube.com/@tinyleaps,"Tiny Leaps, Big Changes",/@tinyleaps,515.0,200.0,,
goal setting,https://www.youtube.com/@ckkarunakaran3228,C K Karunakaran,/@ckkarunakaran3228,5520.0,200.0,,
goal setting,https://www.youtube.com/@LAGFOREX,LAGFX,/@LAGFOREX,1400.0,200.0,,
goal setting,https://www.youtube.com/@deseeremcruz,Deseere Cruz,/@deseeremcruz,2.0,200.0,,
goal setting,https://www.youtube.com/@BetterWealthProject,Better Wealth Project,/@BetterWealthProject,3.0,200.0,,
goal setting,https://www.youtube.com/@LifeHacksUnleashed12,Life Hacks Unleashed,/@LifeHacksUnleashed12,,200.0,,
goal setting,https://www.youtube.com/@omyx,Ms omyx Precious,/@omyx,1030.0,200.0,,
goal setting,https://www.youtube.com/@NSBCAfrica,NSBC Africa,/@NSBCAfrica,1170.0,200.0,,
goal setting,https://www.youtube.com/@MotivationalPiece,Motivational Piece,/@MotivationalPiece,2.0,200.0,,
goal setting,https://www.youtube.com/@Dr.AbdullahKhurram,Professor Abdullah,/@Dr.AbdullahKhurram,15300.0,200.0,,
goal setting,https://www.youtube.com/@myBIGtinyhouselife,myBIGtinyhouselife,/@myBIGtinyhouselife,38200.0,200.0,,
goal setting,https://www.youtube.com/@HappierbySeppy,Seppy,/@HappierbySeppy,531.0,200.0,,
goal setting,https://www.youtube.com/@TheInspireBlueprint,Tatiana Muse,/@TheInspireBlueprint,25400.0,200.0,,
goal setting,https://www.youtube.com/@345sanjiv,sanjIv kumar,/@345sanjiv,2.0,200.0,,
goal setting,https://www.youtube.com/@VK-Talks,VK Talks,/@VK-Talks,267.0,200.0,,
goal setting,https://www.youtube.com/@zencareers,Steiger Bryke,/@zencareers,2.0,200.0,,
goal setting,https://www.youtube.com/@PsychologyOfSuccessTM,Psychology of Success,/@PsychologyOfSuccessTM,2.0,200.0,,
goal setting,https://www.youtube.com/@agentstogether9336,Agents Together,/@agentstogether9336,62.0,200.0,,
goal setting,https://www.youtube.com/@ThisisDeJanee,De'Janeé Llisel,/@ThisisDeJanee,1410.0,200.0,,
goal setting,https://www.youtube.com/@thewheelofsuccess,Steven Walters The Wheel of Success,/@thewheelofsuccess,331.0,200.0,,
goal setting,https://www.youtube.com/@franklinhezenwa,Franklin H. Ezenwa,/@franklinhezenwa,113.0,200.0,,
goal setting,https://www.youtube.com/@LindseyRaelle,Lindsey Raelle,/@LindseyRaelle,818.0,200.0,,
goal setting,https://www.youtube.com/@thewellcwn,The Well Christian Women's Network,/@thewellcwn,20.0,200.0,,
goal setting,https://www.youtube.com/@OldManRunner,OldManRunner,/@OldManRunner,2480.0,200.0,,
goal setting,https://www.youtube.com/@NavigatingLifeWithArghya,Navigating Life with Arghya,/@NavigatingLifeWithArghya,513.0,200.0,,
goal setting,https://www.youtube.com/@leadNloveMOTIVATIONAL,leadNlove MOTIVATIONAL,/@leadNloveMOTIVATIONAL,3.0,200.0,,
goal setting,https://www.youtube.com/@Alpha_zen,Sai Suhas,/@Alpha_zen,,200.0,,
goal setting,https://www.youtube.com/@TheSharadRathour2334,The Sharad Rathour,/@TheSharadRathour2334,270.0,200.0,,
goal setting,https://www.youtube.com/@T-ChillSilverandSuch,T-Chill Silver and Such,/@T-ChillSilverandSuch,327.0,200.0,,
goal setting,https://www.youtube.com/@prakash-nair,Prakash Nair,/@prakash-nair,6550.0,200.0,,
goal setting,https://www.youtube.com/channel/UCub9VXBb-GbYZCYL4doTIhw,Adathanael,/channel/UCub9VXBb-GbYZCYL4doTIhw,158.0,200.0,,
goal setting,https://www.youtube.com/@piraiprompatja2492,Piraiprompat Ja,/@piraiprompatja2492,361.0,200.0,,
goal setting,https://www.youtube.com/@ahhamomentfitness,Ah Ha Moment Fitness,/@ahhamomentfitness,2160.0,200.0,,
goal setting,https://www.youtube.com/@SriSathyaSaiLokaSevaGurukulam,Sri Sathya Sai Loka Seva Gurukulam,/@SriSathyaSaiLokaSevaGurukulam,35700.0,200.0,,
goal setting,https://www.youtube.com/@netwiqx,NetwiQx TV,/@netwiqx,458.0,200.0,,
goal setting,https://www.youtube.com/@RiseGreatnessAwaits,Rise Greatness Awaits,/@RiseGreatnessAwaits,14.0,200.0,,
goal setting,https://www.youtube.com/@DrRoseann,Dr. Roseann Capanna-Hodge,/@DrRoseann,2090.0,200.0,,
goal setting,https://www.youtube.com/@MotivateNation_,MotivateNation,/@MotivateNation_,,200.0,,
goal setting,https://www.youtube.com/@Anas-yt3yn,Anas,/@Anas-yt3yn,,200.0,,
goal setting,https://www.youtube.com/@abdiasgarcia7730,Abdias Garcia,/@abdiasgarcia7730,82.0,200.0,,
goal setting,https://www.youtube.com/@biztelevision,BizTV,/@biztelevision,330.0,200.0,,
goal setting,https://www.youtube.com/@Nats_Notebook,Nat's Notebook,/@Nats_Notebook,20.0,200.0,,
goal setting,https://www.youtube.com/@listentothenudges,Listen to the Nudges,/@listentothenudges,29.0,200.0,,
goal setting,https://www.youtube.com/@htsawyercs1420,HTSawyercs,/@htsawyercs1420,89.0,200.0,,
goal setting,https://www.youtube.com/@yourtimetoshine22,Your Time To Shine,/@yourtimetoshine22,87.0,200.0,,
goal setting,https://www.youtube.com/@itschristamaria,Christa Maria,/@itschristamaria,55.0,200.0,,
goal setting,https://www.youtube.com/@AtulTalkshow,Atul Talkshow,/@AtulTalkshow,263.0,200.0,,
goal setting,https://www.youtube.com/@PositivePerspectiveMindset,Positive Perspective Mindset - P2M,/@PositivePerspectiveMindset,49.0,200.0,,
goal setting,https://www.youtube.com/@Enforceplus,Enforce Plus,/@Enforceplus,52.0,200.0,,
goal setting,https://www.youtube.com/@luxurykay,Jakayla’s Journey of Life,/@luxurykay,615.0,200.0,,
goal setting,https://www.youtube.com/@WeeklyWisdom1,Weekly Wisdom,/@WeeklyWisdom1,380.0,200.0,,
goal setting,https://www.youtube.com/@valorexcel,ValorExcel,/@valorexcel,41.0,200.0,,
goal setting,https://www.youtube.com/channel/UCHPvNU0KzPU8h-AgODK7Q6g,D'aria,/channel/UCHPvNU0KzPU8h-AgODK7Q6g,250.0,200.0,,
goal setting,https://www.youtube.com/@TheThirdEye-fs4ic,The Third Eye,/@TheThirdEye-fs4ic,2.0,200.0,,
goal setting,https://www.youtube.com/@Mointime89,The Moin,/@Mointime89,6.0,200.0,,
goal setting,https://www.youtube.com/@GettingJiggy,GettingJiggy,/@GettingJiggy,16.0,200.0,,
goal setting,https://www.youtube.com/@psychinsightsapp,Psych Insights,/@psychinsightsapp,264.0,200.0,,
goal setting,https://www.youtube.com/@affirmationswithamber,AffirmationsWithAmber,/@affirmationswithamber,1220.0,200.0,,
goal setting,https://www.youtube.com/@professor-1992,Professor,/@professor-1992,,200.0,,
goal setting,https://www.youtube.com/@VascoMonteirosChannel,Vasco Monteiro,/@VascoMonteirosChannel,312.0,200.0,,
goal setting,https://www.youtube.com/@motivationalspeeches7869,Motivational Speeches,/@motivationalspeeches7869,2940.0,200.0,,
goal setting,https://www.youtube.com/@SharonAde,SharonAde,/@SharonAde,1640.0,200.0,,
goal setting,https://www.youtube.com/@KieleCarpio,Kiele Carpio,/@KieleCarpio,,200.0,,
goal setting,https://www.youtube.com/@emmanuel_the_machine,Emmanuel The Machine,/@emmanuel_the_machine,14.0,200.0,,
goal setting,https://www.youtube.com/@puremindset,PURE MINDSET,/@puremindset,3630.0,200.0,,
goal setting,https://www.youtube.com/@Neha_sadhwani,Explore with Neha,/@Neha_sadhwani,222.0,200.0,,
goal setting,https://www.youtube.com/@SamisSweetLife,Sami's Sweet Life,/@SamisSweetLife,9470.0,200.0,,
goal setting,https://www.youtube.com/@mavingajourdain7798,mavinga jourdain,/@mavingajourdain7798,1640.0,200.0,,
goal setting,https://www.youtube.com/@shreddedgames8082,Shredded Games,/@shreddedgames8082,5510.0,200.0,,
goal setting,https://www.youtube.com/@Fhiggsy,Faith,/@Fhiggsy,12.0,200.0,,
goal setting,https://www.youtube.com/@silacademy,SIL Academy,/@silacademy,3.0,200.0,,
goal setting,https://www.youtube.com/@SayyLes,SAY LESS,/@SayyLes,212000.0,200.0,,
goal setting,https://www.youtube.com/@Him-444,Thrive in Business,/@Him-444,,200.0,,
goal setting,https://www.youtube.com/@Andrwlr,Andrwlr,/@Andrwlr,487.0,200.0,,
goal setting,https://www.youtube.com/@uchisoch,Swamini Morya Group,/@uchisoch,5060.0,200.0,,
goal setting,https://www.youtube.com/@ciannamk.,cianna mk,/@ciannamk.,312.0,200.0,,
